35115,2014,1,3,2,4,69,77,92,6,76.18,1016,10,SE,1,0,0
35116,2014,1,3,3,4,78,76,95,6,81.48,1015,9,cv,0,0,0
35117,2014,1,3,4,4,89,76,90,6,81.48,1015,9,cv,0,0,0
35118,2014,1,3,5,4,105,92,100,6,81.48,1015,9,cv,0,0,0
35119,2014,1,3,6,4,119,105,123,6,81.48,1015,9,NW,1,0,0
35120,2014,1,3,7,4,113,107,120,6,81.48,1015,9,NW,2,0,0
35121,2014,1,3,8,4,135,124,136,6,76.18,1016,10,NW,3,0,0
35122,2014,1,3,9,4,156,153,218,6,71.27,1017,11,NW,7,0,0
35123,2014,1,3,10,4,199,158,250,5,62.24,1017,12,NW,12,0,0
35124,2014,1,3,11,4,199,149,250,4,54.35,1017,13,NW,17,0,0
35125,2014,1,3,12,4,212,164,222,2,41.43,1016,15,NW,23,0,0
35126,2014,1,3,13,4,164,123,188,-3,26.98,1015,16,NW,28,0,0
35127,2014,1,3,14,4,127,95,140,-5,21.79,1015,17,NW,34,0,0
35128,2014,1,3,15,4,103,97,99,-8,18.44,1015,16,NW,39,0,0
35129,2014,1,3,16,4,122,110,100,-8,19.66,1016,15,NW,44,0,0
35130,2014,1,3,17,4,137,139,121,-7,22.66,1017,14,NW,48,0,0
35131,2014,1,3,18,4,175,150,152,-6,27.88,1017,12,NW,51,0,0
35132,2014,1,3,19,4,184,161,174,-5,30.09,1018,12,NW,54,0,0
35133,2014,1,3,20,4,NA,190,NA,-4,32.45,1019,12,NW,57,0,0
35134,2014,1,3,21,4,243,212,338,-3,37.36,1019,11,NW,59,0,0
35135,2014,1,3,22,4,279,225,294,-1,49.51,1019,9,cv,1,0,0
35136,2014,1,3,23,4,NA,196,313,0,53.26,1019,9,NW,4,0,0
35137,2014,1,4,0,4,244,208,324,1,61.26,1020,8,NW,7,0,0
35138,2014,1,4,1,4,256,229,329,1,61.26,1020,8,NE,2,0,0
35139,2014,1,4,2,4,285,251,309,0,61.01,1020,7,NE,4,0,0
35140,2014,1,4,3,4,281,209,290,-1,56.72,1020,7,NW,5,0,0
35141,2014,1,4,4,4,230,189,285,-1,60.76,1020,6,NW,8,0,0
35142,2014,1,4,5,4,212,170,267,2,80.92,1021,5,NW,12,0,0
35143,2014,1,4,6,4,165,110,170,4,86.99,1021,6,NW,16,0,0
35144,2014,1,4,7,4,98,86,113,5,93.29,1021,6,NW,19,0,0
35145,2014,1,4,8,4,81,80,90,5,93.29,1022,6,NE,2,0,0
35146,2014,1,4,9,4,97,103,93,5,87.09,1023,7,NW,4,0,0
35147,2014,1,4,10,4,NA,98,104,5,81.34,1023,8,NW,8,0,0
35148,2014,1,4,11,4,89,71,101,4,70.88,1023,9,NE,4,0,0
35149,2014,1,4,12,4,63,68,84,3,66.05,1022,9,NW,4,0,0
35150,2014,1,4,13,4,76,80,78,3,61.76,1021,10,NE,5,0,0
35151,2014,1,4,14,4,NA,77,73,1,53.53,1021,10,NE,9,0,0
35152,2014,1,4,15,4,74,59,73,0,49.8,1022,10,NE,14,0,0
35153,2014,1,4,16,4,56,61,69,1,57.25,1022,9,NE,19,0,0
35154,2014,1,4,17,4,62,55,64,0,61.01,1022,7,NE,23,0,0
35155,2014,1,4,18,4,46,47,56,1,65.59,1023,7,NE,27,0,0
35156,2014,1,4,19,4,44,34,48,1,65.59,1023,7,NE,32,0,0
35157,2014,1,4,20,4,17,28,35,0,65.36,1023,6,NE,36,0,0
35158,2014,1,4,21,4,29,33,28,0,70.06,1023,5,NE,39,0,0
35159,2014,1,4,22,4,9,21,25,-1,65.13,1024,5,NE,40,0,0
35160,2014,1,4,23,4,24,27,NA,-1,65.13,1024,5,NE,42,0,0
35161,2014,1,5,0,4,11,29,47,0,70.06,1024,5,NE,45,0,0
35162,2014,1,5,1,4,28,23,36,-2,74.78,1024,2,NE,47,0,0
35163,2014,1,5,2,4,11,32,35,-1,74.96,1024,3,NE,48,0,0
35164,2014,1,5,3,4,30,30,29,-1,80.49,1024,2,cv,0,0,0
35165,2014,1,5,4,4,15,33,24,-2,80.34,1024,1,SW,2,0,0
35166,2014,1,5,5,4,31,35,40,-2,80.34,1024,1,SW,4,0,0
35167,2014,1,5,6,4,25,37,49,-1,86.47,1024,1,cv,0,0,0
35168,2014,1,5,7,4,48,35,56,-1,86.47,1024,1,SW,2,0,0
35169,2014,1,5,8,4,37,28,57,1,86.68,1025,3,cv,1,0,0
35170,2014,1,5,9,4,51,37,44,1,75.32,1025,5,cv,2,0,0
35171,2014,1,5,10,4,46,53,51,1,61.26,1025,8,SW,2,0,0
35172,2014,1,5,11,4,77,70,82,1,57.25,1024,9,SW,3,0,0
35173,2014,1,5,12,4,98,91,109,1,57.25,1024,9,NW,1,0,0
35174,2014,1,5,13,4,134,112,136,1,53.53,1023,10,cv,1,0,0
35175,2014,1,5,14,4,136,122,141,0,46.58,1022,11,NE,1,0,0
35176,2014,1,5,15,4,151,105,131,0,46.58,1022,11,NE,2,0,0
35177,2014,1,5,16,4,102,87,114,0,46.58,1023,11,SE,3,0,0
35178,2014,1,5,17,4,95,63,90,0,53.26,1023,9,SE,7,0,0
35179,2014,1,5,18,4,49,44,66,0,56.99,1024,8,SE,11,0,0
35180,2014,1,5,19,4,51,25,43,-5,42.1,1024,7,SE,15,0,0
35181,2014,1,5,20,4,17,27,44,-4,48.63,1025,6,SE,18,0,0
35182,2014,1,5,21,4,26,27,43,-1,60.76,1025,6,SE,22,0,0
35183,2014,1,5,22,4,12,28,38,0,70.06,1025,5,SE,25,0,0
35184,2014,1,5,23,4,NA,35,33,-1,65.13,1025,5,SE,27,0,0
35185,2014,1,6,0,4,15,26,35,0,75.14,1025,4,SE,28,0,0
35186,2014,1,6,1,4,23,20,31,0,75.14,1025,4,cv,0,0,0
35187,2014,1,6,2,4,4,17,24,1,75.32,1025,5,NE,2,0,0
35188,2014,1,6,3,4,19,20,20,0,75.14,1025,4,NE,3,0,0
35189,2014,1,6,4,4,6,21,18,0,80.63,1025,3,NE,5,0,0
35190,2014,1,6,5,4,18,22,19,1,75.32,1025,5,NE,7,0,0
35191,2014,1,6,6,4,3,19,21,1,75.32,1025,5,NE,10,0,0
35192,2014,1,6,7,4,16,24,23,1,70.27,1025,6,NE,12,0,0
35193,2014,1,6,8,4,4,24,24,2,70.47,1026,7,SE,4,0,0
35194,2014,1,6,9,4,21,21,33,2,61.51,1026,9,SE,8,0,0
35195,2014,1,6,10,4,15,24,31,2,53.81,1026,11,SE,13,0,0
35196,2014,1,6,11,4,26,24,25,2,50.36,1025,12,SE,19,0,0
35197,2014,1,6,12,4,13,24,24,0,40.84,1024,13,SE,25,0,0
35198,2014,1,6,13,4,24,26,24,0,40.84,1024,13,SE,31,0,0
35199,2014,1,6,14,4,NA,22,20,0,40.84,1023,13,SE,38,0,0
35200,2014,1,6,15,4,20,23,24,1,43.9,1022,13,SE,44,0,0
35201,2014,1,6,16,4,22,39,31,1,46.88,1022,12,SE,49,0,0
35202,2014,1,6,17,4,41,35,36,2,53.81,1023,11,SE,54,0,0
35203,2014,1,6,18,4,35,37,41,3,57.77,1023,11,SE,59,0,0
35204,2014,1,6,19,4,37,39,46,3,61.76,1023,10,SE,63,0,0
35205,2014,1,6,20,4,31,39,46,3,61.76,1023,10,SE,67,0,0
35206,2014,1,6,21,4,37,36,43,4,66.27,1023,10,SE,72,0,0
35207,2014,1,6,22,4,37,43,45,4,70.88,1022,9,SE,76,0,0
35208,2014,1,6,23,4,39,36,NA,4,70.88,1022,9,SE,81,0,0
35209,2014,1,7,0,4,37,42,58,4,70.88,1022,9,SE,85,0,0
35210,2014,1,7,1,4,38,37,44,4,70.88,1021,9,SE,90,0,0
35211,2014,1,7,2,4,38,43,43,3,61.76,1021,10,SE,95,0,0
35212,2014,1,7,3,4,35,38,41,3,61.76,1020,10,SE,101,0,0
35213,2014,1,7,4,4,32,41,40,4,66.27,1020,10,SE,106,0,0
35214,2014,1,7,5,4,35,36,43,4,66.27,1020,10,SE,110,0,0
35215,2014,1,7,6,4,34,39,40,5,71.07,1020,10,SE,114,0.5,0.5
35216,2014,1,7,7,4,35,42,43,6,81.48,1021,9,SE,117,0.6,1.1
35217,2014,1,7,8,4,39,38,46,7,87.28,1021,9,SE,121,0.7,1.8
35218,2014,1,7,9,4,34,39,42,8,87.38,1021,10,NE,4,0.1,1.9
35219,2014,1,7,10,4,36,36,43,8,81.75,1020,11,SE,5,0,0
35220,2014,1,7,11,4,36,35,49,8,81.75,1019,11,SE,9,0,0
35221,2014,1,7,12,4,38,38,NA,9,87.47,1018,11,SE,12,0,0
35222,2014,1,7,13,4,40,44,68,9,81.88,1017,12,SE,16,0,0
35223,2014,1,7,14,4,45,53,56,9,81.88,1017,12,SE,20,0.1,0.1
35224,2014,1,7,15,4,43,42,44,9,81.88,1017,12,SE,23,0.4,0.5
35225,2014,1,7,16,4,38,46,50,9,87.47,1017,11,SE,25,0.1,0.6
35226,2014,1,7,17,4,38,43,55,9,87.47,1017,11,SE,26,1,1.6
35227,2014,1,7,18,4,45,58,61,9,87.47,1017,11,SW,1,1.3,2.9
35228,2014,1,7,19,4,54,50,64,9,87.47,1018,11,cv,1,1.1,4
35229,2014,1,7,20,4,59,59,63,9,93.5,1018,10,NW,1,0.5,4.5
35230,2014,1,7,21,4,62,61,70,9,87.47,1018,11,NW,3,0.2,4.7
35231,2014,1,7,22,4,77,75,81,9,93.5,1018,10,NW,6,1.3,6
35232,2014,1,7,23,4,NA,74,98,9,93.5,1018,10,NW,10,0.6,6.6
35233,2014,1,8,0,4,80,73,86,8,87.38,1017,10,NW,14,0.4,7
35234,2014,1,8,1,4,75,70,82,8,87.38,1017,10,NW,18,0.5,7.5
35235,2014,1,8,2,4,97,83,92,8,87.38,1017,10,NW,22,0.2,7.7
35236,2014,1,8,3,4,103,97,121,8,93.45,1017,9,NW,27,0.5,8.2
35237,2014,1,8,4,4,68,31,86,8,93.45,1018,9,NW,33,0.3,8.5
35238,2014,1,8,5,4,29,29,32,8,93.45,1018,9,NW,39,0.3,8.8
35239,2014,1,8,6,4,24,22,25,7,87.28,1019,9,NW,45,0.4,9.2
35240,2014,1,8,7,4,18,20,24,6,87.19,1020,8,NE,8,0.3,9.5
35241,2014,1,8,8,4,21,25,20,6,87.19,1021,8,NE,16,0.2,9.7
35242,2014,1,8,9,4,21,20,24,5,81.34,1023,8,NE,23,0.1,9.8
35243,2014,1,8,10,4,25,27,26,5,87.09,1024,7,NE,30,0.3,10.1
35244,2014,1,8,11,4,24,35,26,5,87.09,1024,7,NE,36,0.3,10.4
35245,2014,1,8,12,4,30,34,31,5,87.09,1023,7,NW,6,0,0
35246,2014,1,8,13,4,31,38,35,5,81.34,1023,8,NW,12,0,0
35247,2014,1,8,14,4,45,42,45,5,87.09,1023,7,NW,17,0.1,0.1
35248,2014,1,8,15,4,34,35,42,5,87.09,1024,7,NW,24,0.6,0.7
35249,2014,1,8,16,4,34,36,34,4,86.99,1025,6,NE,8,0.4,1.1
35250,2014,1,8,17,4,22,29,29,3,81.06,1026,6,NE,15,0,0
35251,2014,1,8,18,4,32,40,34,2,80.92,1027,5,NE,23,0,0
35252,2014,1,8,19,4,30,44,36,1,75.32,1028,5,NE,30,0,0
35253,2014,1,8,20,4,32,36,31,1,75.32,1028,5,NE,37,0,0
35254,2014,1,8,21,4,17,27,23,0,75.14,1029,4,NE,44,0,0
35255,2014,1,8,22,4,14,22,17,-1,74.96,1029,3,NE,48,0,0
35256,2014,1,8,23,4,6,19,NA,-1,74.96,1030,3,NE,52,0,0
35257,2014,1,9,0,4,14,22,33,-1,74.96,1030,3,NE,56,0,0
35258,2014,1,9,1,4,9,23,16,-2,69.64,1030,3,NE,61,0,0
35259,2014,1,9,2,4,25,30,21,-2,74.78,1031,2,NE,67,0,0
35260,2014,1,9,3,4,20,32,26,-3,69.43,1031,2,NE,71,0,0
35261,2014,1,9,4,4,23,31,23,-2,74.78,1031,2,NE,75,0,0
35262,2014,1,9,5,4,16,33,22,-3,74.59,1032,1,NE,78,0,0
35263,2014,1,9,6,4,24,29,25,-4,69.21,1032,1,NW,4,0,0
35264,2014,1,9,7,4,16,26,23,-4,69.21,1033,1,NW,7,0,0
35265,2014,1,9,8,4,31,35,25,-3,69.43,1033,2,NE,4,0,0
35266,2014,1,9,9,4,22,32,30,-4,60,1034,3,NE,10,0,0
35267,2014,1,9,10,4,26,36,31,-5,51.84,1034,4,NE,16,0,0
35268,2014,1,9,11,4,20,36,34,-6,44.8,1033,5,NE,21,0,0
35269,2014,1,9,12,4,32,39,38,-6,44.8,1033,5,NE,27,0,0
35270,2014,1,9,13,4,27,36,40,-6,44.8,1032,5,NE,33,0,0
35271,2014,1,9,14,4,40,40,41,-7,41.48,1031,5,NE,39,0,0
35272,2014,1,9,15,4,30,41,41,-8,38.39,1031,5,NE,45,0,0
35273,2014,1,9,16,4,35,44,40,-7,44.49,1031,4,NE,50,0,0
35274,2014,1,9,17,4,25,38,39,-7,47.74,1032,3,NE,55,0,0
35275,2014,1,9,18,4,37,45,37,-7,47.74,1032,3,NE,59,0,0
35276,2014,1,9,19,4,27,40,36,-7,47.74,1033,3,NE,62,0,0
35277,2014,1,9,20,4,31,36,37,-6,51.56,1034,3,NE,65,0,0
35278,2014,1,9,21,4,20,36,34,-6,51.56,1034,3,NE,68,0,0
35279,2014,1,9,22,4,27,32,25,-7,47.74,1033,3,NE,71,0,0
35280,2014,1,9,23,4,NA,31,25,-7,47.74,1033,3,SE,3,0,0
35281,2014,1,10,0,4,23,28,26,-7,51.27,1033,2,NE,1,0,0
35282,2014,1,10,1,4,15,30,35,-7,51.27,1033,2,NE,3,0,0
35283,2014,1,10,2,4,21,27,31,-7,55.08,1034,1,NE,4,0,0
35284,2014,1,10,3,4,13,24,28,-5,69,1034,0,SW,2,0,0
35285,2014,1,10,4,4,NA,30,NA,-5,69,1033,0,cv,0,0,0
35286,2014,1,10,5,4,NA,28,NA,-5,64.18,1033,1,NE,2,0,0
35287,2014,1,10,6,4,23,32,60,-6,59.48,1033,1,NE,3,0,0
35288,2014,1,10,7,4,NA,33,NA,-6,55.36,1034,2,NE,5,0,0
35289,2014,1,10,8,4,31,38,88,-5,55.63,1034,3,SE,3,0,0
35290,2014,1,10,9,4,25,40,48,-5,51.84,1034,4,SE,7,0,0
35291,2014,1,10,10,4,40,43,46,-6,44.8,1034,5,SE,12,0,0
35292,2014,1,10,11,4,41,50,50,-6,41.79,1033,6,SE,16,0,0
35293,2014,1,10,12,4,52,47,51,-9,30.92,1032,7,SE,20,0,0
35294,2014,1,10,13,4,46,53,55,-7,33.74,1032,8,SE,24,0,0
35295,2014,1,10,14,4,55,55,61,-7,33.74,1031,8,SE,28,0,0
35296,2014,1,10,15,4,53,54,66,-7,33.74,1030,8,SE,32,0,0
35297,2014,1,10,16,4,60,55,71,-6,39.01,1029,7,SE,36,0,0
35298,2014,1,10,17,4,49,61,62,-4,48.63,1031,6,NE,5,0,0
35299,2014,1,10,18,4,56,60,57,-3,52.41,1031,6,SE,5,0,0
35300,2014,1,10,19,4,47,58,62,-3,56.18,1032,5,NE,4,0,0
35301,2014,1,10,20,4,56,66,64,-3,52.41,1032,6,NE,8,0,0
35302,2014,1,10,21,4,49,59,66,-3,52.41,1032,6,NE,12,0,0
35303,2014,1,10,22,4,52,63,63,-3,52.41,1032,6,NE,17,0,0
35304,2014,1,10,23,4,47,60,NA,-2,56.45,1032,6,NE,21,0,0
35305,2014,1,11,0,4,51,57,83,-2,56.45,1031,6,NE,25,0,0
35306,2014,1,11,1,4,42,52,52,-1,60.76,1031,6,NE,29,0,0
35307,2014,1,11,2,4,40,43,43,-1,60.76,1031,6,NE,33,0,0
35308,2014,1,11,3,4,32,40,38,-1,60.76,1031,6,NE,37,0,0
35309,2014,1,11,4,4,33,38,36,0,65.36,1031,6,NE,39,0,0
35310,2014,1,11,5,4,31,42,41,0,65.36,1031,6,NE,43,0,0
35311,2014,1,11,6,4,33,41,42,0,61.01,1031,7,NE,47,0,0
35312,2014,1,11,7,4,34,49,40,0,61.01,1031,7,NE,51,0,0
35313,2014,1,11,8,4,37,41,42,0,61.01,1032,7,NE,55,0,0
35314,2014,1,11,9,4,41,49,49,1,65.59,1032,7,NE,60,0,0
35315,2014,1,11,10,4,46,43,50,3,75.67,1032,7,NE,64,0.1,0.1
35316,2014,1,11,11,4,41,50,54,2,70.47,1031,7,NE,68,0.2,0.3
35317,2014,1,11,12,4,40,40,52,3,75.67,1030,7,NE,73,0,0
35318,2014,1,11,13,4,37,41,42,3,75.67,1030,7,NE,78,0.1,0.1
35319,2014,1,11,14,4,38,47,42,3,75.67,1029,7,NE,81,0.1,0.2
35320,2014,1,11,15,4,42,48,47,3,81.06,1029,6,NE,84,0.3,0.5
35321,2014,1,11,16,4,40,49,45,2,80.92,1029,5,NE,88,0.5,1
35322,2014,1,11,17,4,40,55,48,2,80.92,1030,5,NE,92,0.2,1.2
35323,2014,1,11,18,4,41,47,48,2,80.92,1030,5,NE,95,0.1,1.3
35324,2014,1,11,19,4,41,50,46,2,80.92,1030,5,NE,99,0.1,1.4
35325,2014,1,11,20,4,40,43,45,2,80.92,1031,5,NE,101,0.1,1.5
35326,2014,1,11,21,4,33,44,44,2,80.92,1030,5,NE,105,0.1,1.6
35327,2014,1,11,22,4,37,44,40,3,86.89,1030,5,NE,108,0,0
35328,2014,1,11,23,4,NA,38,41,3,86.89,1029,5,NE,110,0.2,0.2
35329,2014,1,12,0,4,38,45,41,3,81.06,1029,6,NE,111,0.2,0.4
35330,2014,1,12,1,4,37,44,42,3,86.89,1029,5,NE,114,0.9,1.3
35331,2014,1,12,2,4,42,43,44,3,86.89,1029,5,NE,117,0.7,2
35332,2014,1,12,3,4,34,35,44,4,93.24,1029,5,NE,121,0.5,2.5
35333,2014,1,12,4,4,40,37,42,4,93.24,1029,5,NE,125,0.6,3.1
35334,2014,1,12,5,4,44,48,47,4,93.24,1029,5,NE,129,0.9,4
35335,2014,1,12,6,4,56,47,50,3,86.89,1030,5,NE,132,0.8,4.8
35336,2014,1,12,7,4,46,45,42,3,86.89,1031,5,NE,136,0.3,5.1
35337,2014,1,12,8,4,38,37,37,3,86.89,1031,5,NE,139,0,0
35338,2014,1,12,9,4,41,55,44,4,86.99,1032,6,NE,141,0,0
35339,2014,1,12,10,4,63,58,56,3,81.06,1032,6,NE,145,0.1,0.1
35340,2014,1,12,11,4,65,62,68,2,70.47,1032,7,NW,3,0,0
35341,2014,1,12,12,4,64,62,73,3,75.67,1031,7,NE,4,0,0
35342,2014,1,12,13,4,71,76,83,1,61.26,1030,8,NE,9,0,0
35343,2014,1,12,14,4,80,80,85,-2,46,1030,9,NW,5,0,0
35344,2014,1,12,15,4,88,97,83,-3,42.71,1030,9,NE,4,0,0
35345,2014,1,12,16,4,113,113,109,-2,49.22,1030,8,NE,9,0,0
35346,2014,1,12,17,4,116,104,123,-1,56.72,1031,7,NE,13,0,0
35347,2014,1,12,18,4,125,122,126,-2,60.51,1032,5,NE,16,0,0
35348,2014,1,12,19,4,139,157,144,-2,60.51,1032,5,NE,20,0,0
35349,2014,1,12,20,4,159,145,168,-1,65.13,1032,5,NE,24,0,0
35350,2014,1,12,21,4,159,166,169,-1,65.13,1033,5,NE,29,0,0
35351,2014,1,12,22,4,192,178,188,1,75.32,1033,5,NE,33,0,0
35352,2014,1,12,23,4,204,194,NA,2,80.92,1033,5,NE,37,0,0
35353,2014,1,13,0,4,210,188,223,1,75.32,1032,5,NE,41,0,0
35354,2014,1,13,1,4,157,118,181,1,75.32,1032,5,NE,46,0,0
35355,2014,1,13,2,4,97,73,110,1,75.32,1033,5,NE,50,0,0
35356,2014,1,13,3,4,60,45,63,0,70.06,1033,5,NE,55,0,0
35357,2014,1,13,4,4,28,32,41,-1,65.13,1032,5,NE,61,0,0
35358,2014,1,13,5,4,14,27,25,-1,65.13,1032,5,NE,67,0,0
35359,2014,1,13,6,4,16,25,26,-2,64.9,1032,4,NE,72,0,0
35360,2014,1,13,7,4,16,28,24,-3,60.25,1033,4,NE,78,0,0
35361,2014,1,13,8,4,12,27,23,-2,64.9,1033,4,NE,83,0,0
35362,2014,1,13,9,4,14,30,30,-3,56.18,1033,5,NE,88,0,0
35363,2014,1,13,10,4,16,35,31,-3,56.18,1034,5,NE,94,0,0
35364,2014,1,13,11,4,24,33,40,-3,52.41,1033,6,NE,98,0,0
35365,2014,1,13,12,4,23,27,33,-4,45.4,1032,7,NE,102,0,0
35366,2014,1,13,13,4,19,30,28,-4,45.4,1031,7,NE,107,0,0
35367,2014,1,13,14,4,17,27,30,-5,42.1,1031,7,NE,111,0,0
35368,2014,1,13,15,4,19,31,30,-5,45.1,1030,6,NE,115,0,0
35369,2014,1,13,16,4,17,28,32,-5,45.1,1030,6,NE,119,0,0
35370,2014,1,13,17,4,15,24,28,-4,52.13,1030,5,NE,123,0,0
35371,2014,1,13,18,4,12,25,22,-4,52.13,1031,5,NE,127,0,0
35372,2014,1,13,19,4,11,20,19,-4,52.13,1031,5,NE,131,0,0
35373,2014,1,13,20,4,7,17,14,-5,51.84,1031,4,NE,135,NA,NA
35374,2014,1,13,21,4,7,20,15,-4,55.91,1031,4,NE,139,NA,NA
35375,2014,1,13,22,4,5,19,16,-4,55.91,1031,4,NE,143,0,0
35376,2014,1,13,23,4,NA,17,20,-3,60.25,1031,4,NE,146,0,0
35377,2014,1,14,0,4,20,18,17,-3,60.25,1031,4,NW,3,0,0
35378,2014,1,14,1,4,10,18,18,-3,69.43,1031,2,NE,3,0,0
35379,2014,1,14,2,4,8,17,19,-4,69.21,1031,1,NE,6,0,0
35380,2014,1,14,3,4,13,22,18,-3,74.59,1031,1,NE,8,0,0
35381,2014,1,14,4,4,17,22,19,-3,69.43,1031,2,NW,2,0,0
35382,2014,1,14,5,4,16,20,23,-3,80.19,1031,0,NW,4,0,0
35383,2014,1,14,6,4,20,23,24,-3,80.19,1031,0,cv,1,0,0
35384,2014,1,14,7,4,20,35,26,-3,74.59,1031,1,NW,2,0,0
35385,2014,1,14,8,4,20,25,28,-1,74.96,1032,3,NE,2,0,0
35386,2014,1,14,9,4,NA,21,22,-2,60.51,1033,5,NE,6,0,0
35387,2014,1,14,10,4,NA,21,20,-2,56.45,1033,6,NE,11,0,0
35388,2014,1,14,11,4,8,20,16,-3,48.93,1033,7,NE,17,0,0
35389,2014,1,14,12,4,25,20,19,-3,45.7,1032,8,NE,21,0,0
35390,2014,1,14,13,4,22,23,16,-4,45.4,1032,7,NE,27,0,0
35391,2014,1,14,14,4,19,27,NA,-6,36.44,1031,8,NE,29,0,0
35392,2014,1,14,15,4,34,29,18,-5,39.32,1031,8,NE,34,0,0
35393,2014,1,14,16,4,31,26,30,-6,39.01,1032,7,NE,39,0,0
35394,2014,1,14,17,4,18,27,29,-5,45.1,1032,6,NE,43,0,0
35395,2014,1,14,18,4,2,30,28,-5,51.84,1033,4,NE,47,0,0
35396,2014,1,14,19,4,17,32,26,-3,56.18,1033,5,NE,51,0,0
35397,2014,1,14,20,4,NA,29,NA,-2,64.9,1034,4,NE,55,0,0
35398,2014,1,14,21,4,21,28,25,-2,64.9,1034,4,NE,59,0,0
35399,2014,1,14,22,4,32,27,26,-2,64.9,1034,4,NE,63,0,0
35400,2014,1,14,23,4,13,28,NA,-3,60.25,1034,4,NE,66,0,0
35401,2014,1,15,0,4,18,28,22,-3,69.43,1034,2,NE,68,0,0
35402,2014,1,15,1,4,21,24,22,-4,74.41,1035,0,NE,71,0,0
35403,2014,1,15,2,4,18,23,23,-3,74.59,1034,1,NE,73,0,0
35404,2014,1,15,3,4,23,28,21,-4,74.41,1034,0,NE,75,0,0
